id;name;slug;region;city;description;latitude;longitude;type;address;phone;email;website;opening_hours;wikidata_item;wikipedia_url;history;image_url;source;wikidata_qid;religion_qid;denomination_qid;is_spc;is_spc_guess;review_status;is_approved;eparchy_id;created_at;updated_at;region_id;city_id;excerpt;architecture;art;spiritual_life;visiting;sources;image;source_url;lat;lng;wikidata_id;eparchy;description_short;ktitor;godina_izgradnje;napomena_podaci;status;coord_source;coord_url;coord_status
135;Manastir Fenek;fenek;Beograd;Surčin;"OPŠTI PODACI:
Manastir Fenek nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Surčin na području Beograd. Predstavlja značajnu i poštovanu pravoslavnu svetinju iz 1450. godine, čiji je ktitor i zadužbinar Stefan i Angelina Branković, koja vekovima svedoči o postojanosti vere, pismenosti i duhovnog identiteta srpskog naroda.

ISTORIJA:
Ne zna se tačno kada je osnovana ova svetinja. Manastir Fenek sakriva svoju prošlost iza vekova. Ratovi i razaranja su ga pogodili, ali predanja i dokumenti daju nam tragove. Prema legendama, despot Stefan Lazarević je između 1404.

ARHITEKTURA I UMETNOST:
U selu Jakovo, manastirski kompleks krije umetničku skrinju. Crkva i konaci pokazuju različite stilove iz XVIII i XIX veka. Svaki detalj govori o majstorima koji su radili ovaj sveti prostor. Danas, Jakovo manastir fenek privlači ljubitelje arhitekture i duhovnosti. Godinu dana nakon završetka gradnje, 1798.

DUHOVNI ŽIVOT I ZNAČAJ:
Danas je Manastir Fenek aktivno duhovno i molitveno središte, sabirno mesto vernog naroda i hodočasnika koji dolaze na manastirsku slavu i bogosluženja, nalazeći u njemu mir, liturgijsko sabranje i duhovno ohrabrenje.";44.7396352;20.2246362;;;;;;;;;Ne zna se tačno kada je osnovana ova svetinja. Manastir Fenek sakriva svoju prošlost iza vekova. Ratovi i razaranja su ga pogodili, ali predanja i dokumenti daju nam tragove. Prema legendama, despot Stefan Lazarević je između 1404.;images/monasteries/fenek.jpg;manastiri.rs;;;;;;pending;0;11;;2026-08-16 20:10:00;;;Manastir Fenek nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Surčin na području Beograd.;U selu Jakovo, manastirski kompleks krije umetničku skrinju. Crkva i konaci pokazuju različite stilove iz XVIII i XIX veka. Svaki detalj govori o majstorima koji su radili ovaj sveti prostor. Danas, Jakovo manastir fenek privlači ljubitelje arhitekture i duhovnosti. Godinu dana nakon završetka gradnje, 1798.;;;;;;https://manastiri.rs/eparhije/sremska/manastir-fenek/;44.7396352;20.2246362;;;Manastir Fenek nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Surčin na području Beograd.;Stefan i Angelina Branković;1450;;aktivan;;;
136;Manastir Grgeteg;grgeteg;Fruška gora / Srem;Irig;"OPŠTI PODACI:
Manastir Grgeteg nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Irig na području Fruška gora / Srem. Predstavlja značajnu i poštovanu pravoslavnu svetinju iz 1471. godine, čiji je ktitor i zadužbinar Despot Zmaj Ognjeni Vuk, koja vekovima svedoči o postojanosti vere, pismenosti i duhovnog identiteta srpskog naroda.

ISTORIJA:
Grgeteg manastir je ključno mesto na Fruškoj gori. Njegova istorija je duboka i puna legendi. Kroz vekove, preživeo je mnoge izazove, od osmanskih osvajanja do napuštanja. Grgeteg monastery je prošao kroz mnoge faze obnove. Svaka epoha je donela nove graditelje i stilove.

ARHITEKTURA I UMETNOST:
U srcu manastira na Fruškoj gori nalazi se crkva posvećena Svetom Nikoli. To je pravog arhitektonsko blago srpskog naroda. Manastir grgeteg je vekovima čuvao ovu svetinju kao simbol duhovnog i kulturnog identiteta. Prvobitna kamena crkva služila je vernike dugi niz godina.

DUHOVNI ŽIVOT I ZNAČAJ:
Danas je Manastir Grgeteg aktivno duhovno i molitveno središte, sabirno mesto vernog naroda i hodočasnika koji dolaze na manastirsku slavu i bogosluženja, nalazeći u njemu mir, liturgijsko sabranje i duhovno ohrabrenje.";45.1380797;19.9019687;;;;;;;;;Grgeteg manastir je ključno mesto na Fruškoj gori. Njegova istorija je duboka i puna legendi. Kroz vekove, preživeo je mnoge izazove, od osmanskih osvajanja do napuštanja. Grgeteg monastery je prošao kroz mnoge faze obnove. Svaka epoha je donela nove graditelje i stilove.;images/monasteries/grgeteg_gal_1.jpg;manastiri.rs;;;;;;pending;0;11;;2026-08-16 20:10:00;;;Manastir Grgeteg nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Irig na području Fruška gora / Srem.;U srcu manastira na Fruškoj gori nalazi se crkva posvećena Svetom Nikoli. To je pravog arhitektonsko blago srpskog naroda. Manastir grgeteg je vekovima čuvao ovu svetinju kao simbol duhovnog i kulturnog identiteta. Prvobitna kamena crkva služila je vernike dugi niz godina.;;;;;;https://manastiri.rs/eparhije/sremska/manastir-grgeteg/;45.1380797;19.9019687;;;Manastir Grgeteg nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Irig na području Fruška gora / Srem.;Despot Zmaj Ognjeni Vuk;1471;;aktivan;;;
137;Manastir Jazak;jazak;Fruška gora / Srem;Irig;"OPŠTI PODACI:
Manastir Jazak nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Irig na području Fruška gora / Srem. Predstavlja značajnu i poštovanu pravoslavnu svetinju iz 1522. godine, čiji je ktitor i zadužbinar Despot Jovan Branković, koja vekovima svedoči o postojanosti vere, pismenosti i duhovnog identiteta srpskog naroda.

ISTORIJA:
Manastir Jazak na Fruškoj gori ima dugu i zanimljivu istoriju. Ona počinje krajem 15. Od početka kao skromna zgrada, postao je veliki barokni hram. Preko vremena, ovaj fruškogorski hram prošao je kroz mnoge promjene.

ARHITEKTURA I UMETNOST:
Jazak manastir je sjajan primer sakralne arhitekture na Fruškoj gori. Crkva svete trojice završena je od 1736. Njen dizajn kombinuje srpsku tradiciju i evropske uticaje tog vremena.

DUHOVNI ŽIVOT I ZNAČAJ:
Danas je Manastir Jazak aktivno duhovno i molitveno središte, sabirno mesto vernog naroda i hodočasnika koji dolaze na manastirsku slavu i bogosluženja, nalazeći u njemu mir, liturgijsko sabranje i duhovno ohrabrenje.";45.126776;19.7587247;;;;;;;;;Manastir Jazak na Fruškoj gori ima dugu i zanimljivu istoriju. Ona počinje krajem 15. Od početka kao skromna zgrada, postao je veliki barokni hram. Preko vremena, ovaj fruškogorski hram prošao je kroz mnoge promjene.;images/monasteries/jazak_gal_1.jpg;manastiri.rs;;;;;;pending;0;11;;2026-08-16 20:10:00;;;Manastir Jazak nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Irig na području Fruška gora / Srem.;Jazak manastir je sjajan primer sakralne arhitekture na Fruškoj gori. Crkva svete trojice završena je od 1736. Njen dizajn kombinuje srpsku tradiciju i evropske uticaje tog vremena.;;;;;;https://manastiri.rs/eparhije/sremska/manastir-jazak/;45.126776;19.7587247;;;Manastir Jazak nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Irig na području Fruška gora / Srem.;Despot Jovan Branković;1522;;aktivan;;;
138;Manastir Krušedol;krusedol;Fruška gora / Srem;Irig (Fruška gora);"OPŠTI PODACI:
Manastir Krušedol nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Irig (Fruška gora) na području Fruška gora / Srem. Predstavlja značajnu i poštovanu pravoslavnu svetinju iz 1509–1514. godine, čiji je ktitor i zadužbinar Vladika Maksim (Despot Đorđe Branković) i mati Angelina, koja vekovima svedoči o postojanosti vere, pismenosti i duhovnog identiteta srpskog naroda.

ISTORIJA:
Istorija manastira Krušedol počela je u XVI veku. Tada su srpski despoti u Sremu hteli da ostave duhovni trag. Krusedol je bio važna zaduženja tog vremena. Njegov početak vezan je za porodicu Branković. Oni su bili duboko posvećeni pravoslavnoj veri.

ARHITEKTURA I UMETNOST:
U srcu manastira na Fruškoj gori stoji velika crkva. Posvećena je Blagovestima Presvete Bogorodice. Crkva je središte duhovnosti i privlači vernike iz cele Srbije. Đorđe Branković, despotski potomak, podigao je ovu crkvu početkom 16.

DUHOVNI ŽIVOT I ZNAČAJ:
Danas je Manastir Krušedol aktivno duhovno i molitveno središte, sabirno mesto vernog naroda i hodočasnika koji dolaze na manastirsku slavu i bogosluženja, nalazeći u njemu mir, liturgijsko sabranje i duhovno ohrabrenje.";45.1194773;19.9400177;;;;;;;;;Istorija manastira Krušedol počela je u XVI veku. Tada su srpski despoti u Sremu hteli da ostave duhovni trag. Krusedol je bio važna zaduženja tog vremena. Njegov početak vezan je za porodicu Branković. Oni su bili duboko posvećeni pravoslavnoj veri.;images/monasteries/krusedol_gal_1.jpg;manastiri.rs;;;;;;pending;0;11;;2026-08-16 20:10:00;;;Manastir Krušedol nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Irig (Fruška gora) na području Fruška gora / Srem.;U srcu manastira na Fruškoj gori stoji velika crkva. Posvećena je Blagovestima Presvete Bogorodice. Crkva je središte duhovnosti i privlači vernike iz cele Srbije. Đorđe Branković, despotski potomak, podigao je ovu crkvu početkom 16.;;;;;;https://manastiri.rs/eparhije/sremska/manastir-krusedol/;45.1194773;19.9400177;;;Manastir Krušedol nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Irig (Fruška gora) na području Fruška gora / Srem.;Vladika Maksim (Despot Đorđe Branković) i mati Angelina;1509–1514;;aktivan;;;
139;Manastir Kuveždin;kuvezdin;Fruška gora / Srem;Sremska Mitrovica;"OPŠTI PODACI:
Manastir Kuveždin nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Sremska Mitrovica na području Fruška gora / Srem. Predstavlja značajnu i poštovanu pravoslavnu svetinju iz 1520. godine, čiji je ktitor i zadužbinar Stefan Štiljanović, koja vekovima svedoči o postojanosti vere, pismenosti i duhovnog identiteta srpskog naroda.

ISTORIJA:
Manastir Kuveždin na Fruski Gori ima dugu prošlost. Ona seže u početke XVI veka. Osnovan je u vreme kada su srpski despoti pokušavali da sačuvaju duhovnost naroda. Kuvezdin je od početka bio posvećen Svetom Savi, prvom srpskom arhiepiskopu. Istorija manastira Kuveždin nije samo o lepoti i duhovnosti.

ARHITEKTURA I UMETNOST:
Manastir kuveždin na Fruškoj gori je izvanredan primer sakralne arhitekture. Preko vekova, ova gradnja je evoluirala. Sastoji se od velike crkve, grobljanske kapele i zvonika. Každak od ovih elemenata ima svoju priču. Oni govore o vremenu i stilu gradnje.

DUHOVNI ŽIVOT I ZNAČAJ:
Danas je Manastir Kuveždin aktivno duhovno i molitveno središte, sabirno mesto vernog naroda i hodočasnika koji dolaze na manastirsku slavu i bogosluženja, nalazeći u njemu mir, liturgijsko sabranje i duhovno ohrabrenje.";45.1272266;19.511304;;;;;;;;;Manastir Kuveždin na Fruski Gori ima dugu prošlost. Ona seže u početke XVI veka. Osnovan je u vreme kada su srpski despoti pokušavali da sačuvaju duhovnost naroda. Kuvezdin je od početka bio posvećen Svetom Savi, prvom srpskom arhiepiskopu. Istorija manastira Kuveždin nije samo o lepoti i duhovnosti.;images/monasteries/kuvezdin.jpg;manastiri.rs;;;;;;pending;0;11;;2026-08-16 20:10:00;;;Manastir Kuveždin nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Sremska Mitrovica na području Fruška gora / Srem.;Manastir kuveždin na Fruškoj gori je izvanredan primer sakralne arhitekture. Preko vekova, ova gradnja je evoluirala. Sastoji se od velike crkve, grobljanske kapele i zvonika. Každak od ovih elemenata ima svoju priču. Oni govore o vremenu i stilu gradnje.;;;;;;https://manastiri.rs/eparhije/sremska/manastir-kuvezdin/;45.1272266;19.511304;;;Manastir Kuveždin nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Sremska Mitrovica na području Fruška gora / Srem.;Stefan Štiljanović;1520;;aktivan;;;
140;Manastir Mala Remeta;mala-remeta;Fruška gora / Srem;Irig;"OPŠTI PODACI:
Manastir Mala Remeta nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Irig na području Fruška gora / Srem. Predstavlja značajnu i poštovanu pravoslavnu svetinju iz 1546. godine, čiji je ktitor i zadužbinar Kralj Dragutin, koja vekovima svedoči o postojanosti vere, pismenosti i duhovnog identiteta srpskog naroda.

ISTORIJA:
Manastir Mala Remeta ima dugu i fascinantanu priču. Legende i predanja o njemu su se prenosile generacijama. Tek su kasnije pisani izvori potvrdili njegovu važnost kao jedan od najstarijih svetilišta na Fruškoj gori. Manastir mala remeta čuva svetinje od neprocenjive duhovne vrednosti. Među najdragocenijim su čestice svetih moštiju Svetog Đorđa Kratovca.

ARHITEKTURA I UMETNOST:
Crkva Pokrova Presvete Bogorodice sagrađena je 1739. Na njenom mestu ranije su bila starija bogomolja. Glavni donator bio je Stanko Milinković iz Šuljma. Gradnju je vodio tim Todor i Nikola, koji su bili iz Grčke.

DUHOVNI ŽIVOT I ZNAČAJ:
Danas je Manastir Mala Remeta aktivno duhovno i molitveno središte, sabirno mesto vernog naroda i hodočasnika koji dolaze na manastirsku slavu i bogosluženja, nalazeći u njemu mir, liturgijsko sabranje i duhovno ohrabrenje.";45.1105368;19.7433677;;;;;;;;;Manastir Mala Remeta ima dugu i fascinantanu priču. Legende i predanja o njemu su se prenosile generacijama. Tek su kasnije pisani izvori potvrdili njegovu važnost kao jedan od najstarijih svetilišta na Fruškoj gori. Manastir mala remeta čuva svetinje od neprocenjive duhovne vrednosti. Među najdragocenijim su čestice svetih moštiju Svetog Đorđa Kratovca.;images/monasteries/mala-remeta.jpg;manastiri.rs;;;;;;pending;0;11;;2026-08-16 20:10:00;;;Manastir Mala Remeta nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Irig na području Fruška gora / Srem.;Crkva Pokrova Presvete Bogorodice sagrađena je 1739. Na njenom mestu ranije su bila starija bogomolja. Glavni donator bio je Stanko Milinković iz Šuljma. Gradnju je vodio tim Todor i Nikola, koji su bili iz Grčke.;;;;;;https://manastiri.rs/eparhije/sremska/manastir-mala-remeta/;45.1105368;19.7433677;;;Manastir Mala Remeta nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Irig na području Fruška gora / Srem.;Kralj Dragutin;1546;;aktivan;;;
141;Manastir Novo Hopovo;novo-hopovo;Fruška gora / Srem;Irig;"OPŠTI PODACI:
Manastir Novo Hopovo nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Irig na području Fruška gora / Srem. Predstavlja značajnu i poštovanu pravoslavnu svetinju iz 1490. godine, čiji je ktitor i zadužbinar Đurađ Branković, koja vekovima svedoči o postojanosti vere, pismenosti i duhovnog identiteta srpskog naroda.

ISTORIJA:
Fruska gora manastir novo hopovo je jedan od najvažnijih srpskih svetišta. Njegova prošlost seže u 15. Tada je bio središte srpskog naroda pod osmanskom vlašću. Pisani tragovi i usmena predanja čuvaju sećanje na osnivače ovog hrama.

ARHITEKTURA I UMETNOST:
Najstariji pisani dokument o manastiru je turski popis iz 1546. Ranije su nastali i drugi dragoceni predmeti: Ovi rani pomeni pokazuju koliko je manastir bio živ duhovni centar od samog početka. Njegova duhovna snaga oblikovala je i njegovu kasniju arhitekturu. Unutrašnjost crkve Svetog Oca Nikolaja skriva jedan od najvrednijih umetničkih blaga.

DUHOVNI ŽIVOT I ZNAČAJ:
Danas je Manastir Novo Hopovo aktivno duhovno i molitveno središte, sabirno mesto vernog naroda i hodočasnika koji dolaze na manastirsku slavu i bogosluženja, nalazeći u njemu mir, liturgijsko sabranje i duhovno ohrabrenje.";45.1282713;19.8462404;;;;;;;;;Fruska gora manastir novo hopovo je jedan od najvažnijih srpskih svetišta. Njegova prošlost seže u 15. Tada je bio središte srpskog naroda pod osmanskom vlašću. Pisani tragovi i usmena predanja čuvaju sećanje na osnivače ovog hrama.;images/monasteries/novo-hopovo.jpg;manastiri.rs;;;;;;pending;0;11;;2026-08-16 20:10:00;;;Manastir Novo Hopovo nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Irig na području Fruška gora / Srem.;Najstariji pisani dokument o manastiru je turski popis iz 1546. Ranije su nastali i drugi dragoceni predmeti: Ovi rani pomeni pokazuju koliko je manastir bio živ duhovni centar od samog početka. Njegova duhovna snaga oblikovala je i njegovu kasniju arhitekturu. Unutrašnjost crkve Svetog Oca Nikolaja skriva jedan od najvrednijih umetničkih blaga.;;;;;;https://manastiri.rs/eparhije/sremska/manastir-novo-hopovo/;45.1282713;19.8462404;;;Manastir Novo Hopovo nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Irig na području Fruška gora / Srem.;Đurađ Branković;1490;;aktivan;;;
142;Manastir Obed;obed;Fruška gora / Srem;Pećinci;"OPŠTI PODACI:
Manastir Obed nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Pećinci na području Fruška gora / Srem. Predstavlja značajnu i poštovanu pravoslavnu svetinju iz 1501. godine, čiji je ktitor i zadužbinar Despotica Angelina Branković, koja vekovima svedoči o postojanosti vere, pismenosti i duhovnog identiteta srpskog naroda.

ISTORIJA:
Manastir Obed je stari više od 500 godina. On je nastao u vreme kada je srpska despotovina bila na granici propasti. Ovaj manastir je bio izgrađen iz ljubavi, vere i želje da se sačuva srpsko duhovno nasleđe. Manastir Obed je jedan od najstarijih u Sremu. Njegovi temelji su povezani sa znamenitom porodicom Branković.

ARHITEKTURA I UMETNOST:
Pravoslavni manastir Obed ima bogatu graditeljsku priču. Ona seže unazad vekovima. Crkva Blagovesti Presvete Bogorodice mijenjala je oblik kroz razne epohe. U XVIII veku, prva crkva bila je skromna. Arhiepiskop Vićentije Popović je 1754.

DUHOVNI ŽIVOT I ZNAČAJ:
Danas je Manastir Obed aktivno duhovno i molitveno središte, sabirno mesto vernog naroda i hodočasnika koji dolaze na manastirsku slavu i bogosluženja, nalazeći u njemu mir, liturgijsko sabranje i duhovno ohrabrenje.";44.7130198;20.0401694;;;;;;;;;Manastir Obed je stari više od 500 godina. On je nastao u vreme kada je srpska despotovina bila na granici propasti. Ovaj manastir je bio izgrađen iz ljubavi, vere i želje da se sačuva srpsko duhovno nasleđe. Manastir Obed je jedan od najstarijih u Sremu. Njegovi temelji su povezani sa znamenitom porodicom Branković.;images/monasteries/obed.jpg;manastiri.rs;;;;;;pending;0;11;;2026-08-16 20:10:00;;;Manastir Obed nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Pećinci na području Fruška gora / Srem.;Pravoslavni manastir Obed ima bogatu graditeljsku priču. Ona seže unazad vekovima. Crkva Blagovesti Presvete Bogorodice mijenjala je oblik kroz razne epohe. U XVIII veku, prva crkva bila je skromna. Arhiepiskop Vićentije Popović je 1754.;;;;;;https://manastiri.rs/eparhije/sremska/manastir-obed/;44.7130198;20.0401694;;;Manastir Obed nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Pećinci na području Fruška gora / Srem.;Despotica Angelina Branković;1501;;aktivan;;;
143;Manastir Privina Glava;privina-glava;Fruška gora / Srem;Šid;"OPŠTI PODACI:
Manastir Privina Glava nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Šid na području Fruška gora / Srem. Predstavlja značajnu i poštovanu pravoslavnu svetinju iz 1100. godine, čiji je ktitor i zadužbinar Vlastelin Priba, koja vekovima svedoči o postojanosti vere, pismenosti i duhovnog identiteta srpskog naroda.

ISTORIJA:
Istorija manastira Privina Glava je duboko ukorijenjena u srpskoj prošlosti. Tačno kada je nastao ovaj sveti mesto još uvijek je predmet rasprave. Postoji dva glavna predanja o osnivanju manastira na Fruškoj Gori. Kulturno nasleđe manastira Privina Glava je poznato širom sveta. Na stranicama Vikipedije na mnogim jezicima se koriste slike ovog kompleksa.

ARHITEKTURA I UMETNOST:
Crkva svetih arhangela je srce manastira Privina Glava. Ova crkva je posvećena arhangelima Mihailu i Gavrilu. Njihova prisutnost čini svaki kamen posebnim. Manastir Privina Glava je poznat po svojoj crkvi. Ona ima tipične odlike srpske pravoslavne arhitekture.

DUHOVNI ŽIVOT I ZNAČAJ:
Danas je Manastir Privina Glava aktivno duhovno i molitveno središte, sabirno mesto vernog naroda i hodočasnika koji dolaze na manastirsku slavu i bogosluženja, nalazeći u njemu mir, liturgijsko sabranje i duhovno ohrabrenje.";45.1417;19.2972;;;;;;;;;Istorija manastira Privina Glava je duboko ukorijenjena u srpskoj prošlosti. Tačno kada je nastao ovaj sveti mesto još uvijek je predmet rasprave. Postoji dva glavna predanja o osnivanju manastira na Fruškoj Gori. Kulturno nasleđe manastira Privina Glava je poznato širom sveta. Na stranicama Vikipedije na mnogim jezicima se koriste slike ovog kompleksa.;images/monasteries/privina-glava.jpg;manastiri.rs;;;;;;pending;0;11;;2026-08-16 20:10:00;;;Manastir Privina Glava nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Šid na području Fruška gora / Srem.;Crkva svetih arhangela je srce manastira Privina Glava. Ova crkva je posvećena arhangelima Mihailu i Gavrilu. Njihova prisutnost čini svaki kamen posebnim. Manastir Privina Glava je poznat po svojoj crkvi. Ona ima tipične odlike srpske pravoslavne arhitekture.;;;;;;https://manastiri.rs/eparhije/sremska/manastir-privina-glava/;45.1417;19.2972;;;Manastir Privina Glava nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Šid na području Fruška gora / Srem.;Vlastelin Priba;1100;;aktivan;;;
144;Manastir Rakovac;rakovac;Fruška gora / Srem;Beočin;"OPŠTI PODACI:
Manastir Rakovac nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Beočin na području Fruška gora / Srem. Predstavlja značajnu i poštovanu pravoslavnu svetinju iz Đorđe Branković. godine, čiji je ktitor i zadužbinar Predanje / Zadužbinar, koja vekovima svedoči o postojanosti vere, pismenosti i duhovnog identiteta srpskog naroda.

ISTORIJA:
Istorija manastira Rakovac seže u dubinu srpske prošlosti. Manastir je svetinja koja čuva sećanja na vreme despota i borbu za veru. Kroz vekove, bio je svedok mnogih događaja. Manastir Rakovac na Fruškoj gori preživeo je mnoge teške vremene. Ratovi, pljačke i razaranja ostavili su dubok trag.

ARHITEKTURA I UMETNOST:
Crkva Sveti Vrači Kuzman i Damjan je posebna po jedinstvenom spoju stila. Tradicionalna pravoslavna gradnja je osnova, a barokni elementi se vide u dekoraciji i zvoniku. Vernici koji dolaze u manastir Rakovac često pred relikvijama upućuju molitvu Svetim Kozmi i Damjanu, nebeskim zaštitnicima ovog hrama, tražeći ozdravljenje i Božiju blagodat. Manastir Rakovac čuva sakralna umetnička dela. Ona pokazuju tradiciju srpskog ikonopisa.

DUHOVNI ŽIVOT I ZNAČAJ:
Danas je Manastir Rakovac aktivno duhovno i molitveno središte, sabirno mesto vernog naroda i hodočasnika koji dolaze na manastirsku slavu i bogosluženja, nalazeći u njemu mir, liturgijsko sabranje i duhovno ohrabrenje.";45.1841541;19.7734736;;;;;;;;;Istorija manastira Rakovac seže u dubinu srpske prošlosti. Manastir je svetinja koja čuva sećanja na vreme despota i borbu za veru. Kroz vekove, bio je svedok mnogih događaja. Manastir Rakovac na Fruškoj gori preživeo je mnoge teške vremene. Ratovi, pljačke i razaranja ostavili su dubok trag.;images/monasteries/rakovac.jpg;manastiri.rs;;;;;;pending;0;11;;2026-08-16 20:10:00;;;Manastir Rakovac nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Beočin na području Fruška gora / Srem.;Crkva Sveti Vrači Kuzman i Damjan je posebna po jedinstvenom spoju stila. Tradicionalna pravoslavna gradnja je osnova, a barokni elementi se vide u dekoraciji i zvoniku. Vernici koji dolaze u manastir Rakovac često pred relikvijama upućuju molitvu Svetim Kozmi i Damjanu, nebeskim zaštitnicima ovog hrama, tražeći ozdravljenje i Božiju blagodat. Manastir Rakovac čuva sakralna umetnička dela. Ona pokazuju tradiciju srpskog ikonopisa.;;;;;;https://manastiri.rs/eparhije/sremska/manastir-rakovac/;45.1841541;19.7734736;;;Manastir Rakovac nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Beočin na području Fruška gora / Srem.;Predanje / Zadužbinar;Đorđe Branković;;aktivan;;;
145;Manastir Velika Remeta;velika-remeta;Fruška gora;Irig;"OPŠTI PODACI:
Manastir Velika Remeta nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Irig na području Fruška gora. Predstavlja značajnu i poštovanu pravoslavnu svetinju iz 1300. godine, čiji je ktitor i zadužbinar Kralj Dragutin, koja vekovima svedoči o postojanosti vere, pismenosti i duhovnog identiteta srpskog naroda.

ISTORIJA:
Manastir Velika Remeta na Fruskoj Gori ima dugu prošlost. Prema predanju i pisanim izvorima, osnovan je u XV veku. Međutim, narodno predanje kaže da je to bilo ranije. Godina bila je teška za manastir.

ARHITEKTURA I UMETNOST:
Crkva svetog dimitrija velika remeta je jedan od najzanimljivijih objekata na Fruškoj gori. Njen razvoj obuhvata više stilova. Na početku je bila u raškoj arhitektonskoj školi, što je vidno u osnovi. Crkva ima krstobrznu formu. Pevnički izbočaji su pravougaoni, a apsida polukružna iznutra i trostrana spolja.

DUHOVNI ŽIVOT I ZNAČAJ:
Danas je Manastir Velika Remeta aktivno duhovno i molitveno središte, sabirno mesto vernog naroda i hodočasnika koji dolaze na manastirsku slavu i bogosluženja, nalazeći u njemu mir, liturgijsko sabranje i duhovno ohrabrenje.";45.1427744;19.917713;;;;;;;;;Manastir Velika Remeta na Fruskoj Gori ima dugu prošlost. Prema predanju i pisanim izvorima, osnovan je u XV veku. Međutim, narodno predanje kaže da je to bilo ranije. Godina bila je teška za manastir.;images/monasteries/velika-remeta_gal_1.jpg;manastiri.rs;;;;;;pending;0;11;;2026-08-16 20:10:01;;;Manastir Velika Remeta nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Irig na području Fruška gora.;Crkva svetog dimitrija velika remeta je jedan od najzanimljivijih objekata na Fruškoj gori. Njen razvoj obuhvata više stilova. Na početku je bila u raškoj arhitektonskoj školi, što je vidno u osnovi. Crkva ima krstobrznu formu. Pevnički izbočaji su pravougaoni, a apsida polukružna iznutra i trostrana spolja.;;;;;;https://manastiri.rs/eparhije/sremska/manastir-velika-remeta/;45.1427744;19.917713;;;Manastir Velika Remeta nalazi se u duhovnom okrilju Eparhije sremske u blizini mesta Irig na području Fruška gora.;Kralj Dragutin;1300;;aktivan;;;
